provinsi,kabupaten_kota,komoditas,unit,tanggal_awal,harga_tanggal_awal
Jawa Tengah,Kab. Jepara,Beras Premium,kg,06/01/2026,14500
Jawa Tengah,Kab. Jepara,Gula Pasir Curah,kg,06/01/2026,16500
Jawa Tengah,Kab. Jepara,Minyak Goreng Sawit Kemasan Premium,lt,06/01/2026,21000
Jawa Tengah,Kab. Jepara,Minyak Goreng Sawit Curah,lt,06/01/2026,17500
Jawa Tengah,Kab. Jepara,Minyakita,lt,06/01/2026,16500
Jawa Tengah,Kab. Jepara,Daging Sapi Paha Belakang,kg,06/01/2026,130000
Jawa Tengah,Kab. Jepara,Daging Ayam Ras,kg,06/01/2026,37000
Jawa Tengah,Kab. Jepara,Telur Ayam Ras,kg,06/01/2026,29000
Jawa Tengah,Kab. Jepara,Tepung Terigu,kg,06/01/2026,12000
Jawa Tengah,Kab. Jepara,Kedelai Impor,kg,06/01/2026,10500
Jawa Tengah,Kab. Jepara,Cabai Merah Keriting,kg,06/01/2026,40000
Jawa Tengah,Kab. Jepara,Cabai Rawit Merah,kg,06/01/2026,52000
Jawa Tengah,Kab. Jepara,Cabai Merah Besar,kg,06/01/2026,48000
Jawa Tengah,Kab. Jepara,Bawang Merah,kg,06/01/2026,42000
Jawa Tengah,Kab. Jepara,Bawang Putih Honan,kg,06/01/2026,30000
Jawa Tengah,Kab. Demak,Beras Medium,kg,06/01/2026,12800
Jawa Tengah,Kab. Demak,Beras Premium,kg,06/01/2026,14250
Jawa Tengah,Kab. Demak,Gula Pasir Curah,kg,06/01/2026,16250
Jawa Tengah,Kab. Demak,Minyak Goreng Sawit Kemasan Premium,lt,06/01/2026,20500
Jawa Tengah,Kab. Demak,Minyak Goreng Sawit Curah,lt,06/01/2026,16167
Jawa Tengah,Kab. Demak,Minyakita,lt,06/01/2026,16500
Jawa Tengah,Kab. Demak,Daging Sapi Paha Belakang,kg,06/01/2026,129667
Jawa Tengah,Kab. Demak,Daging Ayam Ras,kg,06/01/2026,36333
Jawa Tengah,Kab. Demak,Telur Ayam Ras,kg,06/01/2026,28000
Jawa Tengah,Kab. Demak,Tepung Terigu,kg,06/01/2026,11500
Jawa Tengah,Kab. Demak,Kedelai Impor,kg,06/01/2026,10000
Jawa Tengah,Kab. Demak,Cabai Merah Keriting,kg,06/01/2026,33000
Jawa Tengah,Kab. Demak,Cabai Rawit Merah,kg,06/01/2026,33000
Jawa Tengah,Kab. Demak,Cabai Merah Besar,kg,06/01/2026,33667
Jawa Tengah,Kab. Demak,Bawang Merah,kg,06/01/2026,34667
Jawa Tengah,Kab. Demak,Bawang Putih Honan,kg,06/01/2026,30000
Jawa Tengah,Kab. Semarang,Beras Medium,kg,06/01/2026,13667
Jawa Tengah,Kab. Semarang,Beras Premium,kg,06/01/2026,14950
Jawa Tengah,Kab. Semarang,Gula Pasir Curah,kg,06/01/2026,16667
Jawa Tengah,Kab. Semarang,Minyak Goreng Sawit Kemasan Premium,lt,06/01/2026,21500
Jawa Tengah,Kab. Semarang,Minyak Goreng Sawit Curah,lt,06/01/2026,17550
Jawa Tengah,Kab. Semarang,Minyakita,lt,06/01/2026,17417
Jawa Tengah,Kab. Semarang,Daging Sapi Paha Belakang,kg,06/01/2026,135833
Jawa Tengah,Kab. Semarang,Daging Ayam Ras,kg,06/01/2026,35000
Jawa Tengah,Kab. Semarang,Telur Ayam Ras,kg,06/01/2026,29500
Jawa Tengah,Kab. Semarang,Tepung Terigu,kg,06/01/2026,12000
Jawa Tengah,Kab. Semarang,Kedelai Impor,kg,06/01/2026,9550
Jawa Tengah,Kab. Semarang,Cabai Merah Keriting,kg,06/01/2026,45833
Jawa Tengah,Kab. Semarang,Cabai Rawit Merah,kg,06/01/2026,45833
Jawa Tengah,Kab. Semarang,Cabai Merah Besar,kg,06/01/2026,55833
Jawa Tengah,Kab. Semarang,Bawang Merah,kg,06/01/2026,40000
Jawa Tengah,Kab. Semarang,Bawang Putih Honan,kg,06/01/2026,33500
Jawa Tengah,Kab. Temanggung,Beras Medium,kg,06/01/2026,13500
Jawa Tengah,Kab. Temanggung,Beras Premium,kg,06/01/2026,14800
Jawa Tengah,Kab. Temanggung,Gula Pasir Curah,kg,06/01/2026,16500
Jawa Tengah,Kab. Temanggung,Minyak Goreng Sawit Kemasan Premium,lt,06/01/2026,19000
Jawa Tengah,Kab. Temanggung,Minyak Goreng Sawit Curah,lt,06/01/2026,19000
Jawa Tengah,Kab. Temanggung,Minyakita,lt,06/01/2026,17000
Jawa Tengah,Kab. Temanggung,Daging Sapi Paha Belakang,kg,06/01/2026,135000
Jawa Tengah,Kab. Temanggung,Daging Ayam Ras,kg,06/01/2026,40000
Jawa Tengah,Kab. Temanggung,Telur Ayam Ras,kg,06/01/2026,30000
Jawa Tengah,Kab. Temanggung,Tepung Terigu,kg,06/01/2026,11750
Jawa Tengah,Kab. Temanggung,Kedelai Impor,kg,06/01/2026,9600
Jawa Tengah,Kab. Temanggung,Cabai Merah Keriting,kg,06/01/2026,46250
Jawa Tengah,Kab. Temanggung,Cabai Rawit Merah,kg,06/01/2026,49000
Jawa Tengah,Kab. Temanggung,Cabai Merah Besar,kg,06/01/2026,60000
Jawa Tengah,Kab. Temanggung,Bawang Merah,kg,06/01/2026,42500
Jawa Tengah,Kab. Temanggung,Bawang Putih Honan,kg,06/01/2026,34500
Jawa Tengah,Kab. Kendal,Beras Medium,kg,06/01/2026,13300
Jawa Tengah,Kab. Kendal,Beras Premium,kg,06/01/2026,14800
Jawa Tengah,Kab. Kendal,Gula Pasir Curah,kg,06/01/2026,16833
Jawa Tengah,Kab. Kendal,Minyak Goreng Sawit Kemasan Premium,lt,06/01/2026,20500
Jawa Tengah,Kab. Kendal,Minyak Goreng Sawit Curah,lt,06/01/2026,16800
Jawa Tengah,Kab. Kendal,Minyakita,lt,06/01/2026,15700
Jawa Tengah,Kab. Kendal,Daging Sapi Paha Belakang,kg,06/01/2026,135000
Jawa Tengah,Kab. Kendal,Daging Ayam Ras,kg,06/01/2026,38000
Jawa Tengah,Kab. Kendal,Telur Ayam Ras,kg,06/01/2026,28667
Jawa Tengah,Kab. Kendal,Tepung Terigu,kg,06/01/2026,11000
Jawa Tengah,Kab. Kendal,Kedelai Impor,kg,06/01/2026,9650
Jawa Tengah,Kab. Kendal,Cabai Merah Keriting,kg,06/01/2026,35000
Jawa Tengah,Kab. Kendal,Cabai Rawit Merah,kg,06/01/2026,38000
Jawa Tengah,Kab. Kendal,Cabai Merah Besar,kg,06/01/2026,33000
Jawa Tengah,Kab. Kendal,Bawang Merah,kg,06/01/2026,30000
Jawa Tengah,Kab. Kendal,Bawang Putih Honan,kg,06/01/2026,31000
Jawa Tengah,Kab. Batang,Beras Medium,kg,06/01/2026,13200
Jawa Tengah,Kab. Batang,Beras Premium,kg,06/01/2026,14700
Jawa Tengah,Kab. Batang,Gula Pasir Curah,kg,06/01/2026,16500
Jawa Tengah,Kab. Batang,Minyak Goreng Sawit Kemasan Premium,lt,06/01/2026,19500
Jawa Tengah,Kab. Batang,Minyak Goreng Sawit Curah,lt,06/01/2026,17100
Jawa Tengah,Kab. Batang,Minyakita,lt,06/01/2026,16000
Jawa Tengah,Kab. Batang,Daging Sapi Paha Belakang,kg,06/01/2026,125000
Jawa Tengah,Kab. Batang,Daging Ayam Ras,kg,06/01/2026,39000
Jawa Tengah,Kab. Batang,Telur Ayam Ras,kg,06/01/2026,29000
Jawa Tengah,Kab. Batang,Tepung Terigu,kg,06/01/2026,11500
Jawa Tengah,Kab. Batang,Kedelai Impor,kg,06/01/2026,10300
Jawa Tengah,Kab. Batang,Cabai Merah Keriting,kg,06/01/2026,40000
Jawa Tengah,Kab. Batang,Cabai Rawit Merah,kg,06/01/2026,45000
Jawa Tengah,Kab. Batang,Cabai Merah Besar,kg,06/01/2026,37000
Jawa Tengah,Kab. Batang,Bawang Merah,kg,06/01/2026,36000
Jawa Tengah,Kab. Batang,Bawang Putih Honan,kg,06/01/2026,31000
Jawa Tengah,Kab. Pekalongan,Beras Medium,kg,06/01/2026,13200
Jawa Tengah,Kab. Pekalongan,Beras Premium,kg,06/01/2026,14500
Jawa Tengah,Kab. Pekalongan,Gula Pasir Curah,kg,06/01/2026,17000
Jawa Tengah,Kab. Pekalongan,Minyak Goreng Sawit Kemasan Premium,lt,06/01/2026,21000
Jawa Tengah,Kab. Pekalongan,Minyak Goreng Sawit Curah,lt,06/01/2026,17550
Jawa Tengah,Kab. Pekalongan,Minyakita,lt,06/01/2026,15700
Jawa Tengah,Kab. Pekalongan,Daging Sapi Paha Belakang,kg,06/01/2026,135000
Jawa Tengah,Kab. Pekalongan,Daging Ayam Ras,kg,06/01/2026,40000
Jawa Tengah,Kab. Pekalongan,Telur Ayam Ras,kg,06/01/2026,29000
Jawa Tengah,Kab. Pekalongan,Tepung Terigu,kg,06/01/2026,12000
Jawa Tengah,Kab. Pekalongan,Kedelai Impor,kg,06/01/2026,9700
Jawa Tengah,Kab. Pekalongan,Cabai Merah Keriting,kg,06/01/2026,38000
Jawa Tengah,Kab. Pekalongan,Cabai Rawit Merah,kg,06/01/2026,43000
Jawa Tengah,Kab. Pekalongan,Cabai Merah Besar,kg,06/01/2026,25000
Jawa Tengah,Kab. Pekalongan,Bawang Merah,kg,06/01/2026,35000
Jawa Tengah,Kab. Pekalongan,Bawang Putih Honan,kg,06/01/2026,30000
Jawa Tengah,Kab. Pemalang,Beras Medium,kg,06/01/2026,13000
Jawa Tengah,Kab. Pemalang,Beras Premium,kg,06/01/2026,14600
Jawa Tengah,Kab. Pemalang,Gula Pasir Curah,kg,06/01/2026,16500
Jawa Tengah,Kab. Pemalang,Minyak Goreng Sawit Kemasan Premium,lt,06/01/2026,21000
Jawa Tengah,Kab. Pemalang,Minyak Goreng Sawit Curah,lt,06/01/2026,17000
Jawa Tengah,Kab. Pemalang,Minyakita,lt,06/01/2026,17500
Jawa Tengah,Kab. Pemalang,Daging Sapi Paha Belakang,kg,06/01/2026,128000
Jawa Tengah,Kab. Pemalang,Daging Ayam Ras,kg,06/01/2026,40000
Jawa Tengah,Kab. Pemalang,Telur Ayam Ras,kg,06/01/2026,29000
Jawa Tengah,Kab. Pemalang,Tepung Terigu,kg,06/01/2026,12000
Jawa Tengah,Kab. Pemalang,Kedelai Impor,kg,06/01/2026,11500
Jawa Tengah,Kab. Pemalang,Cabai Merah Keriting,kg,06/01/2026,32000
Jawa Tengah,Kab. Pemalang,Cabai Rawit Merah,kg,06/01/2026,43000
Jawa Tengah,Kab. Pemalang,Cabai Merah Besar,kg,06/01/2026,21000
Jawa Tengah,Kab. Pemalang,Bawang Merah,kg,06/01/2026,35000
Jawa Tengah,Kab. Pemalang,Bawang Putih Honan,kg,06/01/2026,33000
Jawa Tengah,Kab. Tegal,Beras Medium,kg,06/01/2026,12833
Jawa Tengah,Kab. Tegal,Beras Premium,kg,06/01/2026,14083
Jawa Tengah,Kab. Tegal,Gula Pasir Curah,kg,06/01/2026,16000
Jawa Tengah,Kab. Tegal,Minyak Goreng Sawit Kemasan Premium,lt,06/01/2026,21000
Jawa Tengah,Kab. Tegal,Minyak Goreng Sawit Curah,lt,06/01/2026,16650
Jawa Tengah,Kab. Tegal,Minyakita,lt,06/01/2026,17167
Jawa Tengah,Kab. Tegal,Daging Sapi Paha Belakang,kg,06/01/2026,135000
Jawa Tengah,Kab. Tegal,Daging Ayam Ras,kg,06/01/2026,37667
Jawa Tengah,Kab. Tegal,Telur Ayam Ras,kg,06/01/2026,28167
Jawa Tengah,Kab. Tegal,Tepung Terigu,kg,06/01/2026,11167
Jawa Tengah,Kab. Tegal,Kedelai Impor,kg,06/01/2026,9617
Jawa Tengah,Kab. Tegal,Cabai Merah Keriting,kg,06/01/2026,32000
Jawa Tengah,Kab. Tegal,Cabai Rawit Merah,kg,06/01/2026,40000
Jawa Tengah,Kab. Tegal,Cabai Merah Besar,kg,06/01/2026,24500
Jawa Tengah,Kab. Tegal,Bawang Merah,kg,06/01/2026,32000
Jawa Tengah,Kab. Tegal,Bawang Putih Honan,kg,06/01/2026,30667
Jawa Tengah,Kab. Brebes,Beras Medium,kg,06/01/2026,13333
Jawa Tengah,Kab. Brebes,Beras Premium,kg,06/01/2026,14833
Jawa Tengah,Kab. Brebes,Gula Pasir Curah,kg,06/01/2026,16500
Jawa Tengah,Kab. Brebes,Minyak Goreng Sawit Kemasan Premium,lt,06/01/2026,20333
Jawa Tengah,Kab. Brebes,Minyak Goreng Sawit Curah,lt,06/01/2026,17700
Jawa Tengah,Kab. Brebes,Minyakita,lt,06/01/2026,17333
Jawa Tengah,Kab. Brebes,Daging Sapi Paha Belakang,kg,06/01/2026,131667
Jawa Tengah,Kab. Brebes,Daging Ayam Ras,kg,06/01/2026,38000
Jawa Tengah,Kab. Brebes,Telur Ayam Ras,kg,06/01/2026,28500
Jawa Tengah,Kab. Brebes,Tepung Terigu,kg,06/01/2026,11000
Jawa Tengah,Kab. Brebes,Kedelai Impor,kg,06/01/2026,0
Jawa Tengah,Kab. Brebes,Cabai Merah Keriting,kg,06/01/2026,36000
Jawa Tengah,Kab. Brebes,Cabai Rawit Merah,kg,06/01/2026,40000
Jawa Tengah,Kab. Brebes,Cabai Merah Besar,kg,06/01/2026,38000
Jawa Tengah,Kab. Brebes,Bawang Merah,kg,06/01/2026,35000
Jawa Tengah,Kab. Brebes,Bawang Putih Honan,kg,06/01/2026,34000
Jawa Tengah,Kota Magelang,Beras Medium,kg,06/01/2026,13500
Jawa Tengah,Kota Magelang,Beras Premium,kg,06/01/2026,14833
Jawa Tengah,Kota Magelang,Gula Pasir Curah,kg,06/01/2026,16833
Jawa Tengah,Kota Magelang,Minyak Goreng Sawit Kemasan Premium,lt,06/01/2026,20333
Jawa Tengah,Kota Magelang,Minyak Goreng Sawit Curah,lt,06/01/2026,16500
Jawa Tengah,Kota Magelang,Minyakita,lt,06/01/2026,16067
Jawa Tengah,Kota Magelang,Daging Sapi Paha Belakang,kg,06/01/2026,135000
Jawa Tengah,Kota Magelang,Daging Ayam Ras,kg,06/01/2026,37333
Jawa Tengah,Kota Magelang,Telur Ayam Ras,kg,06/01/2026,29000
Jawa Tengah,Kota Magelang,Tepung Terigu,kg,06/01/2026,12000
Jawa Tengah,Kota Magelang,Kedelai Impor,kg,06/01/2026,11000
Jawa Tengah,Kota Magelang,Cabai Merah Keriting,kg,06/01/2026,39333
Jawa Tengah,Kota Magelang,Cabai Rawit Merah,kg,06/01/2026,41667
Jawa Tengah,Kota Magelang,Cabai Merah Besar,kg,06/01/2026,39333
Jawa Tengah,Kota Magelang,Bawang Merah,kg,06/01/2026,41333
Jawa Tengah,Kota Magelang,Bawang Putih Honan,kg,06/01/2026,32000
Jawa Tengah,Kota Surakarta,Beras Medium,kg,06/01/2026,13500
Jawa Tengah,Kota Surakarta,Beras Premium,kg,06/01/2026,15883
Jawa Tengah,Kota Surakarta,Gula Pasir Curah,kg,06/01/2026,16833
Jawa Tengah,Kota Surakarta,Minyak Goreng Sawit Kemasan Premium,lt,06/01/2026,21000
Jawa Tengah,Kota Surakarta,Minyak Goreng Sawit Curah,lt,06/01/2026,18000
Jawa Tengah,Kota Surakarta,Minyakita,lt,06/01/2026,17500
Jawa Tengah,Kota Surakarta,Daging Sapi Paha Belakang,kg,06/01/2026,140000
Jawa Tengah,Kota Surakarta,Daging Ayam Ras,kg,06/01/2026,36000
Jawa Tengah,Kota Surakarta,Telur Ayam Ras,kg,06/01/2026,28833
Jawa Tengah,Kota Surakarta,Tepung Terigu,kg,06/01/2026,11250
Jawa Tengah,Kota Surakarta,Kedelai Impor,kg,06/01/2026,11800
Jawa Tengah,Kota Surakarta,Cabai Merah Keriting,kg,06/01/2026,27000
Jawa Tengah,Kota Surakarta,Cabai Rawit Merah,kg,06/01/2026,35000
Jawa Tengah,Kota Surakarta,Cabai Merah Besar,kg,06/01/2026,17333
Jawa Tengah,Kota Surakarta,Bawang Merah,kg,06/01/2026,31000
Jawa Tengah,Kota Surakarta,Bawang Putih Honan,kg,06/01/2026,28000
Jawa Tengah,Kota Salatiga,Beras Medium,kg,06/01/2026,13428
Jawa Tengah,Kota Salatiga,Beras Premium,kg,06/01/2026,14267
Jawa Tengah,Kota Salatiga,Gula Pasir Curah,kg,06/01/2026,17000
Jawa Tengah,Kota Salatiga,Minyak Goreng Sawit Kemasan Premium,lt,06/01/2026,22000
Jawa Tengah,Kota Salatiga,Minyak Goreng Sawit Curah,lt,06/01/2026,17100
Jawa Tengah,Kota Salatiga,Minyakita,lt,06/01/2026,15633
Jawa Tengah,Kota Salatiga,Daging Sapi Paha Belakang,kg,06/01/2026,120000
Jawa Tengah,Kota Salatiga,Daging Ayam Ras,kg,06/01/2026,33667
Jawa Tengah,Kota Salatiga,Telur Ayam Ras,kg,06/01/2026,27667
Jawa Tengah,Kota Salatiga,Tepung Terigu,kg,06/01/2026,12000
Jawa Tengah,Kota Salatiga,Kedelai Impor,kg,06/01/2026,12000
Jawa Tengah,Kota Salatiga,Cabai Merah Keriting,kg,06/01/2026,36667
Jawa Tengah,Kota Salatiga,Cabai Rawit Merah,kg,06/01/2026,38667
Jawa Tengah,Kota Salatiga,Cabai Merah Besar,kg,06/01/2026,40000
Jawa Tengah,Kota Salatiga,Bawang Merah,kg,06/01/2026,40000
Jawa Tengah,Kota Salatiga,Bawang Putih Honan,kg,06/01/2026,32000
Jawa Tengah,Kota Semarang,Beras Medium,kg,06/01/2026,13875
Jawa Tengah,Kota Semarang,Beras Premium,kg,06/01/2026,15292
Jawa Tengah,Kota Semarang,Gula Pasir Curah,kg,06/01/2026,16750
Jawa Tengah,Kota Semarang,Minyak Goreng Sawit Kemasan Premium,lt,06/01/2026,21000
Jawa Tengah,Kota Semarang,Minyak Goreng Sawit Curah,lt,06/01/2026,19000
Jawa Tengah,Kota Semarang,Minyakita,lt,06/01/2026,15700
Jawa Tengah,Kota Semarang,Daging Sapi Paha Belakang,kg,06/01/2026,130000
Jawa Tengah,Kota Semarang,Daging Ayam Ras,kg,06/01/2026,36000
Jawa Tengah,Kota Semarang,Telur Ayam Ras,kg,06/01/2026,29500
Jawa Tengah,Kota Semarang,Tepung Terigu,kg,06/01/2026,11750
Jawa Tengah,Kota Semarang,Kedelai Impor,kg,06/01/2026,0
Jawa Tengah,Kota Semarang,Cabai Merah Keriting,kg,06/01/2026,32500
Jawa Tengah,Kota Semarang,Cabai Rawit Merah,kg,06/01/2026,39000
Jawa Tengah,Kota Semarang,Cabai Merah Besar,kg,06/01/2026,30000
Jawa Tengah,Kota Semarang,Bawang Merah,kg,06/01/2026,35500
Jawa Tengah,Kota Semarang,Bawang Putih Honan,kg,06/01/2026,0
Jawa Tengah,Kota Pekalongan,Beras Medium,kg,06/01/2026,13500
Jawa Tengah,Kota Pekalongan,Beras Premium,kg,06/01/2026,14900
Jawa Tengah,Kota Pekalongan,Gula Pasir Curah,kg,06/01/2026,16500
Jawa Tengah,Kota Pekalongan,Minyak Goreng Sawit Kemasan Premium,lt,06/01/2026,21000
Jawa Tengah,Kota Pekalongan,Minyak Goreng Sawit Curah,lt,06/01/2026,18000
Jawa Tengah,Kota Pekalongan,Minyakita,lt,06/01/2026,17500
Jawa Tengah,Kota Pekalongan,Daging Sapi Paha Belakang,kg,06/01/2026,120000
Jawa Tengah,Kota Pekalongan,Daging Ayam Ras,kg,06/01/2026,40000
Jawa Tengah,Kota Pekalongan,Telur Ayam Ras,kg,06/01/2026,29000
Jawa Tengah,Kota Pekalongan,Tepung Terigu,kg,06/01/2026,11000
Jawa Tengah,Kota Pekalongan,Kedelai Impor,kg,06/01/2026,10000
Jawa Tengah,Kota Pekalongan,Cabai Merah Keriting,kg,06/01/2026,40000
Jawa Tengah,Kota Pekalongan,Cabai Rawit Merah,kg,06/01/2026,50000
Jawa Tengah,Kota Pekalongan,Cabai Merah Besar,kg,06/01/2026,26000
Jawa Tengah,Kota Pekalongan,Bawang Merah,kg,06/01/2026,36000
Jawa Tengah,Kota Pekalongan,Bawang Putih Honan,kg,06/01/2026,0
Jawa Tengah,Kota Tegal,Beras Medium,kg,06/01/2026,12833
Jawa Tengah,Kota Tegal,Beras Premium,kg,06/01/2026,14800
Jawa Tengah,Kota Tegal,Gula Pasir Curah,kg,06/01/2026,16667
Jawa Tengah,Kota Tegal,Minyak Goreng Sawit Kemasan Premium,lt,06/01/2026,21000
Jawa Tengah,Kota Tegal,Minyak Goreng Sawit Curah,lt,06/01/2026,17100
Jawa Tengah,Kota Tegal,Minyakita,lt,06/01/2026,15700
Jawa Tengah,Kota Tegal,Daging Sapi Paha Belakang,kg,06/01/2026,140000
Jawa Tengah,Kota Tegal,Daging Ayam Ras,kg,06/01/2026,40000
Jawa Tengah,Kota Tegal,Telur Ayam Ras,kg,06/01/2026,29500
Jawa Tengah,Kota Tegal,Tepung Terigu,kg,06/01/2026,11667
Jawa Tengah,Kota Tegal,Kedelai Impor,kg,06/01/2026,9900
Jawa Tengah,Kota Tegal,Cabai Merah Keriting,kg,06/01/2026,40000
Jawa Tengah,Kota Tegal,Cabai Rawit Merah,kg,06/01/2026,50000
Jawa Tengah,Kota Tegal,Cabai Merah Besar,kg,06/01/2026,25000
Jawa Tengah,Kota Tegal,Bawang Merah,kg,06/01/2026,36667
Jawa Tengah,Kota Tegal,Bawang Putih Honan,kg,06/01/2026,34667
Jawa Tengah,Kab. Cilacap,Beras Medium,kg,07/01/2026,13417
Jawa Tengah,Kab. Cilacap,Beras Premium,kg,07/01/2026,14500
Jawa Tengah,Kab. Cilacap,Gula Pasir Curah,kg,07/01/2026,17167
Jawa Tengah,Kab. Cilacap,Minyak Goreng Sawit Kemasan Premium,lt,07/01/2026,21667
Jawa Tengah,Kab. Cilacap,Minyak Goreng Sawit Curah,lt,07/01/2026,18000
Jawa Tengah,Kab. Cilacap,Minyakita,lt,07/01/2026,17333
Jawa Tengah,Kab. Cilacap,Daging Sapi Paha Belakang,kg,07/01/2026,135000
Jawa Tengah,Kab. Cilacap,Daging Ayam Ras,kg,07/01/2026,37667
Jawa Tengah,Kab. Cilacap,Telur Ayam Ras,kg,07/01/2026,29333
Jawa Tengah,Kab. Cilacap,Tepung Terigu,kg,07/01/2026,12000
Jawa Tengah,Kab. Cilacap,Kedelai Impor,kg,07/01/2026,11333
Jawa Tengah,Kab. Cilacap,Cabai Merah Keriting,kg,07/01/2026,29333
Jawa Tengah,Kab. Cilacap,Cabai Rawit Merah,kg,07/01/2026,38333
Jawa Tengah,Kab. Cilacap,Cabai Merah Besar,kg,07/01/2026,25667
Jawa Tengah,Kab. Cilacap,Bawang Merah,kg,07/01/2026,35000
Jawa Tengah,Kab. Cilacap,Bawang Putih Honan,kg,07/01/2026,32000
Jawa Tengah,Kab. Banyumas,Beras Medium,kg,07/01/2026,13250
Jawa Tengah,Kab. Banyumas,Beras Premium,kg,07/01/2026,14900
Jawa Tengah,Kab. Banyumas,Gula Pasir Curah,kg,07/01/2026,16500
Jawa Tengah,Kab. Banyumas,Minyak Goreng Sawit Kemasan Premium,lt,07/01/2026,20333
Jawa Tengah,Kab. Banyumas,Minyak Goreng Sawit Curah,lt,07/01/2026,17100
Jawa Tengah,Kab. Banyumas,Minyakita,lt,07/01/2026,16000
Jawa Tengah,Kab. Banyumas,Daging Sapi Paha Belakang,kg,07/01/2026,133333
Jawa Tengah,Kab. Banyumas,Daging Ayam Ras,kg,07/01/2026,37667
Jawa Tengah,Kab. Banyumas,Telur Ayam Ras,kg,07/01/2026,29000
Jawa Tengah,Kab. Banyumas,Tepung Terigu,kg,07/01/2026,11500
Jawa Tengah,Kab. Banyumas,Kedelai Impor,kg,07/01/2026,10000
Jawa Tengah,Kab. Banyumas,Cabai Merah Keriting,kg,07/01/2026,32000
Jawa Tengah,Kab. Banyumas,Cabai Rawit Merah,kg,07/01/2026,40000
Jawa Tengah,Kab. Banyumas,Cabai Merah Besar,kg,07/01/2026,40000
Jawa Tengah,Kab. Banyumas,Bawang Merah,kg,07/01/2026,36000
Jawa Tengah,Kab. Banyumas,Bawang Putih Honan,kg,07/01/2026,32000
Jawa Tengah,Kab. Purbalingga,Beras Medium,kg,07/01/2026,13000
Jawa Tengah,Kab. Purbalingga,Beras Premium,kg,07/01/2026,14200
Jawa Tengah,Kab. Purbalingga,Gula Pasir Curah,kg,07/01/2026,16500
Jawa Tengah,Kab. Purbalingga,Minyak Goreng Sawit Kemasan Premium,lt,07/01/2026,21000
Jawa Tengah,Kab. Purbalingga,Minyak Goreng Sawit Curah,lt,07/01/2026,17550
Jawa Tengah,Kab. Purbalingga,Minyakita,lt,07/01/2026,16000
Jawa Tengah,Kab. Purbalingga,Daging Sapi Paha Belakang,kg,07/01/2026,135000
Jawa Tengah,Kab. Purbalingga,Daging Ayam Ras,kg,07/01/2026,38500
Jawa Tengah,Kab. Purbalingga,Telur Ayam Ras,kg,07/01/2026,29000
Jawa Tengah,Kab. Purbalingga,Tepung Terigu,kg,07/01/2026,12000
Jawa Tengah,Kab. Purbalingga,Kedelai Impor,kg,07/01/2026,9800
Jawa Tengah,Kab. Purbalingga,Cabai Merah Keriting,kg,07/01/2026,35000
Jawa Tengah,Kab. Purbalingga,Cabai Rawit Merah,kg,07/01/2026,45000
Jawa Tengah,Kab. Purbalingga,Cabai Merah Besar,kg,07/01/2026,36000
Jawa Tengah,Kab. Purbalingga,Bawang Merah,kg,07/01/2026,36000
Jawa Tengah,Kab. Purbalingga,Bawang Putih Honan,kg,07/01/2026,33000
Jawa Tengah,Kab. Banjarnegara,Beras Medium,kg,07/01/2026,13333
Jawa Tengah,Kab. Banjarnegara,Beras Premium,kg,07/01/2026,14533
Jawa Tengah,Kab. Banjarnegara,Gula Pasir Curah,kg,07/01/2026,16333
Jawa Tengah,Kab. Banjarnegara,Minyak Goreng Sawit Kemasan Premium,lt,07/01/2026,20666
Jawa Tengah,Kab. Banjarnegara,Minyak Goreng Sawit Curah,lt,07/01/2026,17400
Jawa Tengah,Kab. Banjarnegara,Minyakita,lt,07/01/2026,16300
Jawa Tengah,Kab. Banjarnegara,Daging Sapi Paha Belakang,kg,07/01/2026,135000
Jawa Tengah,Kab. Banjarnegara,Daging Ayam Ras,kg,07/01/2026,35000
Jawa Tengah,Kab. Banjarnegara,Telur Ayam Ras,kg,07/01/2026,29000
Jawa Tengah,Kab. Banjarnegara,Tepung Terigu,kg,07/01/2026,11666
Jawa Tengah,Kab. Banjarnegara,Kedelai Impor,kg,07/01/2026,10366
Jawa Tengah,Kab. Banjarnegara,Cabai Merah Keriting,kg,07/01/2026,40000
Jawa Tengah,Kab. Banjarnegara,Cabai Rawit Merah,kg,07/01/2026,50000
Jawa Tengah,Kab. Banjarnegara,Cabai Merah Besar,kg,07/01/2026,0
Jawa Tengah,Kab. Banjarnegara,Bawang Merah,kg,07/01/2026,36666
Jawa Tengah,Kab. Banjarnegara,Bawang Putih Honan,kg,07/01/2026,32000
Jawa Tengah,Kab. Kebumen,Beras Medium,kg,07/01/2026,12250
Jawa Tengah,Kab. Kebumen,Beras Premium,kg,07/01/2026,14450
Jawa Tengah,Kab. Kebumen,Gula Pasir Curah,kg,07/01/2026,17000
Jawa Tengah,Kab. Kebumen,Minyak Goreng Sawit Kemasan Premium,lt,07/01/2026,20500
Jawa Tengah,Kab. Kebumen,Minyak Goreng Sawit Curah,lt,07/01/2026,19000
Jawa Tengah,Kab. Kebumen,Minyakita,lt,07/01/2026,17000
Jawa Tengah,Kab. Kebumen,Daging Sapi Paha Belakang,kg,07/01/2026,120000
Jawa Tengah,Kab. Kebumen,Daging Ayam Ras,kg,07/01/2026,34000
Jawa Tengah,Kab. Kebumen,Telur Ayam Ras,kg,07/01/2026,30000
